1.873757123947143555e+00
1.368052244186401367e+00
1.018170237541198730e+00
7.553045749664306641e-01
5.714555382728576660e-01
4.166357517242431641e-01
3.119606971740722656e-01
2.426429092884063721e-01
1.948216259479522705e-01
1.523037403821945190e-01
