3.469200002923607684e+01
5.589400012791156769e+01
7.048800024986266521e+01
8.049199957251548199e+01
8.698599953055381206e+01
9.175599971413612366e+01
9.477399978041648865e+01
9.669199998974799826e+01
9.782600027322769165e+01
9.871400045156478598e+01
